Season,Stars,Review
7,3.5,"After 6 good seasons of GoT this one occured. It's still nice, but the dialogues lack the personality of the characters, the story arc gets stereotypical and rushed. Still great episodes or scenes, the finale was great! But episode 6 was so bad with the story. Too many resuces in last second and weird decisions that doesn't fit the characters. But great tension, great build up for the final season, great scene settings and acting."
7,1.0,Won't give it half a star like the last season but still pretty trash.
7,2.5,"Incredible show, at least till it follows the books. After it surpasses the books, problems start. Last season is best not mentioned."
7,2.0,Felt like setup for the next season but still entertaining. Spoilerish: Revealed something that I don't like
7,3.5,"The season starts out as a relatively well. The plot progresses faster than ever but it still works for the most part. After the first half though, much falls apart. The writing becomes very contrived, and the show makes use of the cheap tension building and false drama that it critiqued in its earlier seasons. Considering that the show has trained the viewer to expect the characters to die in dire situations it is incredibly jarring to see the amount of ""plot armor"" they have in the final episodes."
7,3.5,"Granted the quality in the rich dialogues and writing that once made Game of Thrones great is now gone, the show makes up to it by having stunning visuals accompanied by great cinematography."
7,3.5,"This season exchanges subtle plot progression for bombastic momentum. It's entertaining, but at what cost?"
7,3.0,Season 7 was just okay. You could already feel that D&D didn't care anymore. A great show that was ruined by lazy writing.
7,4.5,This Season is most important and reveals the suspense after a great setup and time. The faceoff between Jon and team and White walkers was great to watch .. One of the best episodes made.
7,3.5,"Not as good as previous seasons, but still very entertaining. For me, it doesn't pick up until the halfway mark, and Euron is by far one of the most disappointing characters for me. Anytime he is shown on screen is a negative to me."
7,2.0,"The seventh season isn't based on any of the ASOIAF books. Disappointing season. Yet another huge step back in the series. They could've used the source materials more, but the end result is still entertaining if frustrating, thanks to great actors, visual eye-candy, and score."
7,5.0,"This season continues to keep the quality of the previous seasons and keeps the level of the show as one of the best ever made, with an amazing cliffhanger at the end of the last episode."
7,5.0,Brilliant show bro 👍
7,5.0,"Uma temporada que também foi mais curta e acelerada, mas que trouxe grandes momentos de Game of Thrones. A escala das batalhas foi grandiosa, e a série ganhou pulso ao trazer mais presença do Rei da Noite e os Caminhantes Brancos, mas também representou a decaída em roteiro da produção. E a sexta melhor temporada de Game of Throres!"
7,1.5,it was a nice show at the beginning... gone bad already
7,4.5,This season takes a lot of risks that work phenomenally well.
7,5.0,Season 7 continues to give rewards to the long suffering of fans along the years.
7,5.0,"An amazing season with the White Walkers at the best they've ever been, and the season that wraps up a lot of the missing pieces."
7,5.0,stop watching at the end of this season ! the last one will just ruin the whole show.
7,5.0,"The best show ever by far, this season is one of the best despite what some people say I just wish there were more episodes !!!"
